symbol,overall_score,uniprot_id,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
DLEU7,0.07463459843216061,['Q6UYE1'],,,,,,,,,,,0.613841235921734,,,,,,,,,
HMX2,0.07463459843216061,['A2RU54'],,,,,,,,,,,0.613841235921734,,,,,,,,,
SNCA,0.07458639614955118,['P37840'],,,,,,,,,,,0.5454781272750363,,,,,0.27186665269191695,,,,
FHL2,0.0745632688916693,['Q14192'],,,,,,,,,,,0.6132545775325592,,,,,,,,,
NDUFAF1,0.07454042717109331,['Q9Y375'],0.12158615952232422,,,,,,,,,,,,,,,,,0.020543661765656508,,
MAPK3,0.07450217520549213,['P27361'],0.07599134970145263,,,,,,,,,,0.5177629180321016,,,,,,,,,
DUBR,0.07447034071896741,Not found,,,,,,,,,,,0.6124902785937083,,,,,,,,,
THAP10,0.07447034071896741,['Q9P2Z0'],,,,,,,,,,,0.6124902785937083,,,,,,,,,
MT-ND4L,0.07447034071896741,['P03901'],0.12158615952232422,,,,,,,,,,0.01823792392834863,,,,,,,,,
GNB2,0.07447034071896741,['P62879'],,,,,,,,,,,0.6124902785937083,,,,,,,,,
NDUFB3,0.07446164583042934,['O43676'],0.12158615952232422,,,,,,,,,,,,,,,,,0.01795187530004333,,
ARPP19,0.07444980850481825,['P56211'],,,,,,,,,,,0.6123214089277049,,,,,,,,,
ESAM,0.07444980850481825,['Q96AP7'],,,,,,,,,,,0.6123214089277049,,,,,,,,,
BMP4,0.07442120449628882,['P12644'],,,,,,,,,,,0.6120861518175058,,,,,,,,,
NDUFB6,0.07441993080341529,['O95139'],0.12158615952232422,,,,,,,,,,,,,,,,,0.016579514262308637,,
MICA,0.07438347665425771,Not found,,,,,,,,,,,0.6117758546407601,,,,,,,,,
IPO11,0.07437617549294573,['Q9UI26'],,,,,,,,,,,0.607930797611621,,,,,,,0.015140030997388877,,
NDUFC1,0.07434799477834149,['O43677'],0.12158615952232422,,,,,,,,,,,,,,,,,0.014212928283890858,,
MAP7,0.07430615423998656,['Q14244'],,,,,,,,,,,0.6111399071400337,,,,,,,,,
NDUFA8,0.0742971444887211,['P51970'],0.12158615952232422,,,,,,,,,,,,,,,,,0.012540030979784362,,
SV2A,0.07428555079162506,['Q7L0J3'],0.12158615952232422,,,,,,,,,,0.012158615952232422,,,,,,,,,
EPHA6,0.07428555079162506,['Q9UF33'],0.12158615952232422,,,,,,,,,,0.012158615952232422,,,,,,,,,
PRLR,0.07428555079162505,['P16471'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
TBCB,0.07428555079162505,['Q99426'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
NCALD,0.07428555079162505,['P61601'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
CNST,0.07428555079162505,['Q6PJW8'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
TRIM25,0.07428555079162505,['Q14258'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
PLCB4,0.07428555079162505,['Q15147'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
TPTEP1,0.07428555079162505,Not found,,,,,,,,,,,0.6109704515996791,,,,,,,,,
CCN3,0.07428555079162505,['P48745'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
TPTEP1,0.07428555079162505,Not found,,,,,,,,,,,0.6109704515996791,,,,,,,,,
SCAMP2,0.07428555079162505,['O15127'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
PPP4R2,0.07428555079162505,['Q9NY27'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
RBM17,0.07428555079162505,['Q96I25'],,,,,,,,,,,0.6109704515996791,,,,,,,,,
ALG3,0.0742650185774759,['Q92685'],,,,,,,,,,,0.6108015819336758,,,,,,,,,
ALOX15,0.0742333825419149,['P16050'],,,,,,,,,,,0.2832788647204151,,,,,0.5397216713721944,,,,
TNFAIP3,0.07420734805031882,['P21580'],,,,,,,,,,,0.5040001255861112,,,,,0.40818331317970274,,0.03853178876053908,,
PRDX4,0.0741989325693539,['Q13162'],,,,,,,,,,,0.6066788644907489,,,,,,,0.014316740466805842,,
TRIM32,0.07416235750673017,['Q13049'],,,,,,,,,,,0.6099572336036598,,,,,,,,,
DLK1,0.07414407018796942,['P80370'],,,,,,,,,,,0.6098068273499169,,,,,,,,,
TNFRSF10A,0.07409471267502639,['O00220'],,,,,,,,,,,0.6094008805453058,,,,,,,,,
HAMP,0.07393854834119618,['P81172'],,,,,,,,,,,0.6081164881897635,,,,,,,,,
RAET1K,0.07391597093694036,Not found,,,,,,,,,,,0.607930797611621,,,,,,,,,
ACTL10,0.07391597093694036,['Q5JWF8'],,,,,,,,,,,0.607930797611621,,,,,,,,,
CLIC4,0.07391597093694036,['Q9Y696'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFA10,0.07391597093694036,['O95299'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFAF3,0.07391597093694036,['Q9BU61'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
LYPD3,0.07391597093694036,['O95274'],,,,,,,,,,,0.607930797611621,,,,,,,,,
UNC93B1,0.07391597093694036,['Q9H1C4'],,,,,,,,,,,0.607930797611621,,,,,,,,,
CTDSPL2,0.07391597093694036,['Q05D32'],,,,,,,,,,,0.607930797611621,,,,,,,,,
TCP1,0.07391597093694036,['P17987'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFS5,0.07391597093694036,['O43920'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
TRIM14,0.07391597093694036,['Q14142'],,,,,,,,,,,0.607930797611621,,,,,,,,,
PRR34,0.07391597093694036,Not found,,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFS6,0.07391597093694036,['O75380'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFS1,0.07391597093694036,['P28331'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
UBXN8,0.07391597093694036,['O00124'],,,,,,,,,,,0.607930797611621,,,,,,,,,
ZCCHC10,0.07391597093694036,['Q8TBK6'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFA4L2,0.07391597093694036,['Q9NRX3'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
PLEKHA7,0.07391597093694036,['Q6IQ23'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFA9,0.07391597093694036,['Q16795'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
FADS1,0.07391597093694036,['O60427'],,,,,,,,,,,0.607930797611621,,,,,,,,,
ACSM3,0.07391597093694036,['Q53FZ2'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFB4,0.07391597093694036,['O95168'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
DUXAP8,0.07391597093694036,Not found,,,,,,,,,,,0.607930797611621,,,,,,,,,
SETDB2,0.07391597093694036,['Q96T68'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NKD2,0.07391597093694036,['Q969F2'],,,,,,,,,,,0.607930797611621,,,,,,,,,
TESPA1,0.07391597093694036,['A2RU30'],,,,,,,,,,,0.607930797611621,,,,,,,,,
FAAP24,0.07391597093694036,['Q9BTP7'],,,,,,,,,,,0.607930797611621,,,,,,,,,
HES1,0.07391597093694036,['Q14469'],,,,,,,,,,,0.607930797611621,,,,,,,,,
FAP,0.07391597093694036,['Q12884'],,,,,,,,,,,0.607930797611621,,,,,,,,,
ZNF382,0.07391597093694036,['Q96SR6'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFA3,0.07391597093694036,['O95167'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDST1,0.07391597093694036,['P52848'],,,,,,,,,,,0.607930797611621,,,,,,,,,
SH3TC2,0.07391597093694036,['Q8TF17'],,,,,,,,,,,0.607930797611621,,,,,,,,,
ETFA,0.07391597093694036,['P13804'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFA12,0.07391597093694036,['Q9UI09'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFAF2,0.07391597093694036,['Q8N183'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
TRIM10,0.07391597093694036,['Q9UDY6'],,,,,,,,,,,0.607930797611621,,,,,,,,,
SAP30,0.07391597093694036,['O75446'],,,,,,,,,,,0.607930797611621,,,,,,,,,
SMIM30,0.07391597093694036,['A4D0T7'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFV2,0.07391597093694036,['P19404'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
SMPDL3B,0.07391597093694036,['Q92485'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFA2,0.07391597093694036,['O43678'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFA11,0.07391597093694036,['Q86Y39'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
FBXO22,0.07391597093694036,['Q8NEZ5'],,,,,,,,,,,0.607930797611621,,,,,,,,,
GHET1,0.07391597093694036,Not found,,,,,,,,,,,0.607930797611621,,,,,,,,,
SRRT,0.07391597093694036,['Q9BXP5'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFB8,0.07391597093694036,['O95169'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFAF4,0.07391597093694036,['Q9P032'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
CD302,0.07391597093694036,['Q8IX05'],,,,,,,,,,,0.607930797611621,,,,,,,,,
SMIM3,0.07391597093694036,['Q9BZL3'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFB10,0.07391597093694036,['O96000'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
EPHA8,0.07391597093694036,['P29322'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFB2,0.07391597093694036,['O95178'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
CLMP,0.07391597093694036,['Q9H6B4'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFA6,0.07391597093694036,['P56556'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFB5,0.07391597093694036,['O43674'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFB11,0.07391597093694036,['Q9NX14'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
PDE7B,0.07391597093694036,['Q9NP56'],,,,,,,,,,,0.607930797611621,,,,,,,,,
DUXAP8,0.07391597093694036,Not found,,,,,,,,,,,0.607930797611621,,,,,,,,,
GRAMD1B,0.07391597093694036,['Q3KR37'],,,,,,,,,,,0.607930797611621,,,,,,,,,
TTC5,0.07391597093694036,['Q8N0Z6'],,,,,,,,,,,0.607930797611621,,,,,,,,,
ATAD1,0.07391597093694036,['Q8NBU5'],,,,,,,,,,,0.607930797611621,,,,,,,,,
TMEM88,0.07391597093694036,['Q6PEY1'],,,,,,,,,,,0.607930797611621,,,,,,,,,
RAET1K,0.07391597093694036,Not found,,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFS3,0.07391597093694036,['O75489'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFB9,0.07391597093694036,['Q9Y6M9'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
WTIP,0.07391597093694036,['A6NIX2'],,,,,,,,,,,0.607930797611621,,,,,,,,,
FEV,0.07391597093694036,['Q99581'],,,,,,,,,,,0.607930797611621,,,,,,,,,
NDUFV3,0.07391597093694036,['P56181'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFA4,0.07391597093694036,['O00483'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
NDUFS4,0.07391597093694036,['O43181'],0.12158615952232422,,,,,,,,,,,,,,,,,,,
ADAMTS13,0.07389254569749829,['Q76LX8'],,,,,,,,,,,0.5451820548367297,,,,,0.2502243162969432,,,,
ELMO1,0.07374863339162478,['Q92556'],,,,,,,,,,,0.5428433622439969,,,,,0.2548445903587916,,,,
LLGL1,0.07372871714390011,['Q15334'],,,,,,,,,,,0.6063907062576716,,,,,,,,,
ABCC4,0.07361285296370713,['O15439'],,,,,,,,,,,0.6054377673652174,,,,,,,,,
ANKRD55,0.07351640147885453,['Q3KP44'],,,,,,,,,,,0.6046444905216067,,,,,,,,,
CD1C,0.07351567058606613,['P29017'],,,,,,,,,,,0.5992070254059996,,,,,,,0.02172581519966935,,
SPHKAP,0.07346426222565905,['Q2M3C7'],,,,,,,,,,,0.60421566495955,,,,,,,,,
ADA,0.0733711351150325,['P00813'],,,,,,,,,,,0.6034497298317985,,,,,,,,,
PIK3R5,0.0733616011549133,['Q8WYR1'],0.06079307976116211,,,,,,,,,,0.5273799669280812,,,,,,,,,
CXCL1,0.073249933828131,['P09341'],,,,,,,,,,,0.6024528952629817,,,,,,,,,
PRKDC,0.07289043551207924,['P78527'],,,,,,,,,,,0.3111703400146408,,,,,0.5217035730989071,,,,
HBA2,0.0728363040966164,['P69905'],,,,,,,,,,,0.08814996565368506,,,,,0.5770134563487955,,,,
HK3,0.07277396918596464,['P52790'],,,,,,,,,,,0.5985382667885215,,,,,,,,,
MIF,0.07273565651765429,['P14174'],,,,,,,,,,,0.5982231596376677,,,,,,,,,
FLOT2,0.0726224414455439,['Q14254'],,,,,,,,,,,0.5972920086534177,,,,,,,,,
BDH2,0.07251802256585212,['Q9BUT1'],,,,,,,,,,,0.5964332030121998,,,,,,,,,
TNFRSF1A,0.07250510920396513,['P19438'],,,,,,,,,,,0.49025447003266487,,,,,0.4242901019230906,,,,
RPS6KA3,0.07239437068161624,['P51812'],,,,,,,,,,,0.5954162132107153,,,,,,,,,
MIR451A,0.07225463997392186,Not found,,,,,,,,,,,,,,,,0.5942669811908593,,,,
CTSS,0.07221217569374856,['P25774'],,,,,,,,,,,0.5939177286086564,,,,,,,,,
ACACA,0.07216909981797973,['Q13085'],,,,,,,,,,,0.593563445884882,,,,,,,,,
TNFRSF13C,0.07203204813697274,['Q96RJ3'],,,,,,,,,,,0.5924362478423958,,,,,,,,,
PRDX2,0.07202620427076548,['P32119'],,,,,,,,,,,0.3845500293467909,,,,,0.49448415599065243,,0.01589868840784774,,
LDHB,0.07199824956466638,['P07195'],,,,,,,,,,,0.5921582674173282,,,,,,,,,
NR3C2,0.07199236419387264,['P08235'],0.07599134970145263,,,,,,,,,,0.4971206753502062,,,,,,,,,
TRIM28,0.07192648319084342,['Q13263'],,,,,,,,,,,0.5915680162398511,,,,,,,,,
TNFRSF1B,0.07186353607711854,['P20333'],,,,,,,,,,,0.5910503001283118,,,,,,,,,
CDC25A,0.07168413473186981,['P30304'],,,,,,,,,,,0.5895747921761442,,,,,,,,,
CCRL2,0.07167795959468301,['O00421'],,,,,,,,,,,0.5895240040172692,,,,,,,,,
C9orf72,0.07157428545122202,['Q96LT7'],,,,,,,,,,,0.3162573184045941,,,,,0.5096069939476505,,,,
HLA-E,0.07140867754482846,['P13747'],,,,,,,,,,,0.5873092613943222,,,,,,,,,
ID1,0.0713137097270853,['P41134'],,,,,,,,,,,0.5196861959519917,,,,,0.2673679647895909,,,,
GLIS2,0.07129094544042512,['Q9BZE0'],,,,,,,,,,,0.586340959534424,,,,,,,,,
SLC2A3,0.07128719769435436,['P11169'],,,,,,,,,,,0.5815994685665022,,,,,,,0.018842668717518576,,
CA9,0.07128138325386955,['Q16790'],,,,,,,,,,,0.5862623141804368,,,,,,,,,
RORC,0.07126892941612141,['P51449'],,,,,,,,,,,0.4711563716952738,,,,,0.46001405759190855,,,,
CREBRF,0.0712088133775412,['Q8IUR6'],,,,,,,,,,,0.5804050420530948,,,,,,,0.021041649787281024,,
FGF10,0.07114412202680509,['O15520'],,,,,,,,,,,0.5851333927011853,,,,,,,,,
TNFSF4,0.07109403373516718,['P23510'],,,,,,,,,,,0.581993370852371,,,,,,,0.01091225866755636,,
WIPI1,0.07105398560669032,['Q5MNZ9'],,,,,,,,,,,0.5147991768108408,,,,,0.27837151222636125,,,,
CXCL2,0.07099136507947149,['P19875'],,,,,,,,,,,0.5776366789807644,,,,,,,0.02496138330058418,,
PROK2,0.0709749365822161,['Q9HC23'],,,,,,,,,,,0.5837419066533187,,,,,,,,,
MAPKBP1,0.0708158119225602,['O60336'],,,,,,,,,,,0.5824331667417937,,,,,,,,,
CCN1,0.0707140622307078,['O00622'],,,,,,,,,,,0.5815963141571563,,,,,,,,,
LIN28B,0.0706751245859522,['Q6ZN17'],,,,,,,,,,,0.5812760668123221,,,,,,,,,
KLF13,0.07053405861389848,['Q9Y2Y9'],,,,,,,,,,,0.07143186871936547,,,,,0.562257885570223,,,,
BRD2,0.07049672099786766,['P25440'],0.0793687430215172,,,,,,,,,,0.47869769720101535,,,,,,,0.017101251504937097,,
KLF5,0.07042240836713745,['Q13887'],,,,,,,,,,,0.5791975718602027,,,,,,,,,
PECAM1,0.07041054891812892,['P16284'],,,,,,,,,,,0.5791000323947313,,,,,,,,,
BMP2,0.07020749538864161,['P12643'],,,,,,,,,,,0.5774299942071197,,,,,,,,,
HBA1,0.07015685015015231,['P69905'],,,,,,,,,,,,,,,,0.5770134563487955,,,,
MIR144,0.06994866054984923,Not found,,,,,,,,,,,,,,,,0.5753011759287132,,,,
IL18,0.06981679105716754,['Q14116'],,,,,,,,,,,0.5742165994177043,,,,,,,,,
TMCC2,0.06973227154493133,['O75069'],,,,,,,,,,,,,,,,0.5735214585187052,,,,
ANXA5,0.06954283646004183,['P08758'],,,,,,,,,,,0.5641167280324352,,,,,,,0.031386795340086884,,
MAT1A,0.06948101268072393,['Q00266'],,,,,,,,,,,0.5714549497549237,,,,,,,,,
LEPR,0.06946033293994192,['P48357'],,,,,,,,,,,0.5712848667383761,,,,,,,,,
MLST8,0.06929622275338158,['Q9BVC4'],0.06079307976116211,,,,,,,,,,0.49394377305944215,,,,,,,,,
NQO1,0.06920830336821655,['P15559'],,,,,,,,,,,0.5692120191978705,,,,,,,,,
EIF5A2,0.06913976728156505,['Q9GZV4'],,,,,,,,,,,0.5686483359059502,,,,,,,,,
RREB1,0.06910304378859637,['Q92766'],,,,,,,,,,,0.49850325404152934,,,,,0.27563582363710903,,0.00840680251307649,,
SNHG10,0.06909090061189009,Not found,,,,,,,,,,,0.5682464261008625,,,,,,,,,
RFC4,0.06895627736589631,['P35249'],,,,,,,,,,,0.5638558147847785,,,,,,,0.013133544918353323,,
CXCR5,0.06894241091797147,['P32302'],,,,,,,,,,,0.5670251547447971,,,,,,,,,
PRKAB1,0.06890959910773167,['Q9Y478'],,,,,,,,,,,0.09118961964174316,,,,,0.5439578851526515,,,,
CLEC10A,0.06876787755278858,['Q8IUN9'],,,,,,,,,,,0.45949436119478354,,,,,0.42438129154273235,,,,
ZFPM1,0.06850032390207972,['Q8IX07'],,,,,,,,,,,0.04086645917278119,,,,,0.5531725420910839,,,,
RIGI,0.06830196894591374,['O95786'],,,,,,,,,,,0.44605463845223076,,,,,0.4502441030652918,,,,
EXOC6,0.06826625632555959,['Q8TAG9'],,,,,,,,,,,,,,,,0.5614640399347867,,,,
SGO1,0.06807455601150715,['Q5FBB7'],,,,,,,,,,,0.5598873776337027,,,,,,,,,
SMAP1,0.06805494774699473,['Q8IYB5'],,,,,,,,,,,,,,,,0.5597261071026698,,,,
SPTB,0.06798556118249907,['P11277'],,,,,,,,,,,,,,,,0.5591554289533783,,,,
STEAP3,0.06794208597894233,['Q658P3'],,,,,,,,,,,,,,,,0.5587978619101592,,,,
BUB1B-PAK6,0.06789847584940688,Not found,,,,,,,,,,,,,,,,0.5584391851519922,,,,
HPRT1,0.06788174163217567,['P00492'],,,,,,,,,,,0.1349373853816222,,,,,0.5245672062232651,,,,
CEBPE,0.06781309768517152,['Q15744'],,,,,,,,,,,0.5577369821663005,,,,,,,,,
PADI4,0.067707061818755,['Q9UM07'],,,,,,,,,,,0.48766715438504304,,,,,0.2767908921525711,,,,
AMH,0.0676554503060349,['P03971'],,,,,,,,,,,0.5564403923261744,,,,,,,,,
DCK,0.06763145797865922,['P27707'],,,,,,,,,,,0.3927465142152093,,,,,0.45805643598876616,,,,
SUV39H2,0.06745114665940359,['Q9H5I1'],,,,,,,,,,,0.15198269940290526,,,,,0.5167643975489533,,,,
IFNA1,0.06743796429204242,['P01562'],,,,,,,,,,,0.5546516524330243,,,,,,,,,
TARDBP,0.0674011984346273,['Q13148'],,,,,,,,,,,0.5543492672145128,,,,,,,,,
H3P23,0.06738535453867528,Not found,,,,,,,,,,,0.5542189571856883,,,,,,,,,
GC,0.06736802802370269,['P02774'],,,,,,,,,,,0.554076453178319,,,,,,,,,
NPIPB8,0.06715306388409438,['E9PQR5'],,,,,,,,,,,,,,,,,,,,0.110461690948902
NPPB,0.0671225191179419,['P16860'],,,,,,,,,,,0.5520572356397,,,,,,,,,
PLXNB2,0.06701546273600768,['O15031'],,,,,,,,,,,0.5511767375439067,,,,,,,,,
STK36,0.06692561066143955,['Q9NRP7'],,,,,,,,,,,0.5504377383443175,,,,,,,,,
TOX4,0.06689395369793104,['O94842'],,,,,,,,,,,0.5501773718385171,,,,,,,,,
ATG7,0.06686637318365543,['O95352'],,,,,,,,,,,0.5499505325799703,,,,,,,,,
MIR146A,0.06681724123942696,Not found,,,,,,,,,,,,,,,,0.5495464409923958,,,,
RELA,0.0666861913018912,['Q04206'],,,,,,,,,,,0.5484686050113052,,,,,,,,,
BAG1,0.06667773062682544,['Q99933'],,,,,,,,,,,0.5483990191711159,,,,,,,,,
TCIM,0.06661716097220775,['Q9NR00'],,,,,,,,,,,0.051674117796987794,,,,,0.5349823273088472,,,,
MYH14,0.0666053446201112,['Q7Z406'],,,,,,,,,,,0.08780790119043708,,,,,0.525851696450752,,,,
MFN2,0.06658934573028504,['O95140'],,,,,,,,,,,0.5476720869537678,,,,,,,,,
NBEAL2,0.06634167771986868,['Q6ZNJ1'],,,,,,,,,,,0.12158615952232422,,,,,0.5152385717185135,,,,
CYP2R1,0.06622910755975951,['Q6VVX0'],,,,,,,,,,,0.5447092647712037,,,,,,,,,
SOX4,0.06619747820234517,['Q06945'],,,,,,,,,,,0.5444491253150469,,,,,,,,,
LGMN,0.06618328195563761,['Q99538'],,,,,,,,,,,0.22907170193337886,,,,,0.48572150902174493,,0.012086388635513244,,
IL22RA2,0.06612014825090626,['Q969J5'],,,,,,,,,,,0.5438131158239772,,,,,,,,,
MCAM,0.06611156724164033,['P43121'],,,,,,,,,,,0.5437425402806781,,,,,,,,,
ADAM10,0.06604144359571495,['O14672'],,,,,,,,,,,0.5431657999164716,,,,,,,,,
GSTP1,0.06598366227400101,['P09211'],,,,,,,,,,,0.5426905704829493,,,,,,,,,
XPO7,0.06598147335604297,['Q9UIA9'],,,,,,,,,,,0.14894304541484715,,,,,0.5054368061100895,,,,
ABO,0.06594287974537742,Not found,,,,,,,,,,,0.5423551496687399,,,,,,,,,
ITGB3,0.06593315052956641,['P05106'],,,,,,,,,,,0.47487080337735343,,,,,0.26961730874075396,,,,
SMYD2,0.06593160882076038,['Q9NRG4'],,,,,,,,,,,0.5422624505929459,,,,,,,,,
EPS8,0.06587140776361705,['Q12929'],,,,,,,,,,,0.541767319754207,,,,,,,,,
CLEC11A,0.06584297693239215,['Q9Y240'],,,,,,,,,,,0.5415334869615883,,,,,,,,,
TTC7A,0.06557335130541767,['Q9ULT0'],,,,,,,,,,,,,,,,0.5393159185472739,,,,
ZSWIM1,0.06554437126190739,['Q9BR11'],,,,,,,,,,,,,,,,0.5390775686921249,,,,
CXADRP1,0.06554040090160218,Not found,,,,,,,,,,,0.5390449139860234,,,,,,,,,
PDIK1L,0.06521852502336038,['Q8N165'],,,,,,,,,,,0.46709349616492885,,,,,0.2772164437108992,,,,
DGKE,0.06504605442450752,['P52429'],,,,,,,,,,,0.5349791018982265,,,,,,,,,
LRG1,0.06501483288825745,['P02750'],,,,,,,,,,,0.5347223166163102,,,,,,,,,
FTX,0.0650127922375859,Not found,,,,,,,,,,,0.5347055330393012,,,,,,,,,
CYP3A5,0.06495119559513844,['P20815'],0.06079307976116211,,,,,,,,,,0.458207574339839,,,,,,,,,
SOX9,0.06488270809020767,['P48436'],,,,,,,,,,,0.5336356403155795,,,,,,,,,
BACH2,0.06481504044659728,['Q9BYV9'],,,,,,,,,,,0.2717982307545718,,,,,0.46512954194931133,,,,
BLNK,0.06478218911319036,['Q8WV28'],,,,,,,,,,,0.23768405489954353,,,,,0.4686906654659873,,0.042275076320946736,,
SCAMP1,0.06467647456982281,['O15126'],,,,,,,,,,,0.5319394479101685,,,,,,,,,
GOT1,0.06454219388928736,['P17174'],,,,,,,,,,,0.46633358266791425,,,,,0.258005830506372,,,,
EPB42,0.0645198137758648,['P16452'],,,,,,,,,,,0.07903100368951074,,,,,0.5108932214361861,,,,
SSBP2,0.0645030762661722,['P81877'],,,,,,,,,,,0.2734167526867316,,,,,0.4621591245243145,,,,
CHORDC1,0.06441361089817833,['Q9UHD1'],,,,,,,,,,,0.03647584785669726,,,,,0.5206585320469879,,,,
DLX4,0.06439620984668692,['Q92988'],,,,,,,,,,,0.5296343769692244,,,,,,,,,
IL36G,0.06430689471513812,['Q9NZH8'],,,,,,,,,,,0.5288997939221103,,,,,,,,,
ECHDC3,0.06430689471513812,['Q96DC8'],,,,,,,,,,,0.5288997939221103,,,,,,,,,
KLRC1,0.06425904272180706,['P26715'],,,,,,,,,,,0.5285062294447138,,,,,,,,,
PKLR,0.06408827291573645,['P30613'],,,,,,,,,,,,,,,,0.5271017126251882,,,,
APAF1,0.06406522180545969,['O14727'],,,,,,,,,,,0.5269121259948735,,,,,,,,,
ISYNA1,0.0639783792887517,['Q9NPH2'],,,,,,,,,,,0.5261978792660587,,,,,,,,,
ADD2,0.06384537981837918,['P35612'],,,,,,,,,,,0.024317231904464845,,,,,0.51902470114144,,,,
PTCH2,0.06378660840859866,['Q9Y6C5'],,,,,,,,,,,,,,,,0.5246206365855886,,,,
ASIC2,0.0637831852089494,['Q16515'],,,,,,,,,,,0.5245924820681444,,,,,,,,,
MIR142,0.06375642605379939,Not found,,,,,,,,,,,0.23557318407450317,,,,,0.4654791021579379,,,,
HK1,0.06373211017688737,['P19367'],,,,,,,,,,,0.09134040043853427,,,,,0.5013373092112285,,,,
CYP1A1,0.06372774924074992,['P04798'],,,,,,,,,,,0.4213911713904846,,,,,0.4109814835453763,,,,
IRF9,0.06366874092863918,['Q00978'],,,,,,,,,,,0.5236512213131386,,,,,,,,,
CLOCK,0.0635790851441905,['O15516'],,,,,,,,,,,0.458868326996873,,,,,0.2561820381135371,,,,
MAP1LC3A,0.06352412186843934,['Q9H492'],,,,,,,,,,,0.522461784449864,,,,,,,,,
CRNDE,0.06350127669777052,Not found,,,,,,,,,,,0.5222738915946363,,,,,,,,,
EPO,0.06337492454688926,['P01588'],,,,,,,,,,,0.27981052098154885,,,,,0.4512820628798044,,,,
SLFN14,0.06337329493777626,['P0C7P3'],,,,,,,,,,,,,,,,0.5212212902089435,,,,
INPP5D,0.06332997653582624,['Q92835'],,,,,,,,,,,0.32254155160353426,,,,,0.4402296248985242,,,,
RELB,0.06327505166854995,['Q01201'],,,,,,,,,,,0.43854019645079295,,,,,0.32749232067338024,,,,
UBTF,0.06325328536560414,['P17480'],,,,,,,,,,,0.5202342570413231,,,,,,,,,
TAF1,0.06323675571368441,['P21675'],,,,,,,,,,,0.520098306930022,,,,,,,,,
PPP1R15A,0.06323249359002546,['O75807'],,,,,,,,,,,0.03343619386863916,,,,,0.5030627350236164,,0.05314153962168439,,
NFATC1,0.06320419958351467,['O95644'],,,,,,,,,,,0.5198305451198156,,,,,,,,,
SRPX,0.0631620184541815,['P78539'],,,,,,,,,,,,,,,,0.5194836213457703,,,,
