parent_compound_id,target_id,target_uniprot_ids,compound_specificity
CHEMBL576982,CHEMBL3529,"['D3DT78', 'Q14164', 'Q3B754', 'Q3KR43', 'Q5JTS6']",specific
CHEMBL576982,CHEMBL1981,"['P06213', 'Q17RW0', 'Q59H98', 'Q9UCB7', 'Q9UCB8', 'Q9UCB9']",specific
CHEMBL576982,CHEMBL5483,"['O60724', 'P14616', 'Q5VZS3']",specific
CHEMBL576982,CHEMBL3357,"['D3DWW3', 'D3DWW4', 'P51617', 'Q7Z5V4', 'Q96C06', 'Q96RL2']",specific
CHEMBL576982,CHEMBL5081,"['B4DQ57', 'Q9Y616']",specific
CHEMBL576982,CHEMBL2959,"['B2R752', 'Q08881', 'Q32ML7']",specific
CHEMBL576982,CHEMBL2835,"['P23458', 'Q59GQ2', 'Q9UD26']",specific
CHEMBL576982,CHEMBL2971,"['O14636', 'O60674', 'O75297']",specific
CHEMBL576982,CHEMBL2148,"['P52333', 'Q13259', 'Q13260', 'Q13611', 'Q8N1E8', 'Q99699', 'Q9Y6S2']",specific
CHEMBL576982,CHEMBL2276,"['B5BTZ5', 'B7ZLV4', 'D3DX88', 'D3DX92', 'P45983', 'Q15709', 'Q15712', 'Q15713', 'Q308M2']",specific
CHEMBL576982,CHEMBL4179,"['A8K0S3', 'B5BU66', 'B5M0B4', 'D3DWQ8', 'D3DWQ9', 'P45984', 'Q15708', 'Q15710', 'Q15711', 'Q8N5C5']",specific
CHEMBL576982,CHEMBL2637,"['A6NFS3', 'A6NG28', 'B3KQ94', 'P53779', 'Q15707', 'Q49AP1']",specific
CHEMBL576982,CHEMBL6167,"['O95835', 'Q6PKD0']",specific
CHEMBL576982,CHEMBL5907,"['B1AM47', 'Q9NRM7', 'Q9P2X1']",specific
CHEMBL576982,CHEMBL258,"['D3DPP8', 'P06239', 'P07100', 'Q12850', 'Q13152', 'Q5TDH8', 'Q5TDH9', 'Q7RTZ3', 'Q96DW4', 'Q9NYT8']",specific
CHEMBL576982,CHEMBL3836,"['B7Z6I8', 'D3DXF4', 'D3DXF5', 'O15283', 'P53667', 'Q15820', 'Q15821', 'Q75MU3', 'Q9Y5Q1']",specific
CHEMBL576982,CHEMBL5932,"['A8K6H5', 'P53671', 'Q7KZ80', 'Q7L3H5', 'Q96E10', 'Q99464', 'Q9UFU0']",specific
CHEMBL576982,CHEMBL5606,"['B2RBX7', 'E7EW76', 'Q15831']",specific
CHEMBL576982,CHEMBL3981,"['A6ND35', 'B2R8F5', 'B3KMY1', 'O94804', 'Q6NSK0', 'Q9UIW4']",specific
CHEMBL576982,CHEMBL5627,"['A6NNJ8', 'B4DL89', 'E9PFX4', 'P29376']",specific
CHEMBL576982,CHEMBL3905,"['A0AVQ5', 'P07948']",specific
CHEMBL576982,CHEMBL1163124,"['B2R6U2', 'B4DLE3', 'B4DMV2', 'B4DZJ4', 'D3DNU1', 'O43283', 'Q05BY6', 'Q15450', 'Q2NKN3']",specific
CHEMBL576982,CHEMBL1163106,"['F1T0K6', 'G1FL29', 'P20794', 'Q547D0', 'Q9NUH7']",specific
CHEMBL576982,CHEMBL3956,['Q13233'],specific
CHEMBL576982,CHEMBL1163127,"['A2AI49', 'A2AI50', 'A6NJ61', 'Q5JPR4', 'Q6ZMV3', 'Q6ZN16']",specific
CHEMBL576982,CHEMBL5914,"['B9EG87', 'Q53QL9', 'Q53S75', 'Q59GZ6', 'Q8NC32', 'Q9NYK3', 'Q9Y2U5']",specific
CHEMBL576982,CHEMBL5970,"['B2RCW2', 'D3DU15', 'Q5BKZ6', 'Q8N3I9', 'Q99759']",specific
CHEMBL576982,CHEMBL4853,"['A6H8W0', 'B7ZLD3', 'B9EG75', 'Q5VTT8', 'Q5VTT9', 'Q92612', 'Q9H408', 'Q9Y6R4']",specific
CHEMBL576982,CHEMBL5330,"['Q12851', 'Q86VU3']",specific
CHEMBL576982,CHEMBL5432,"['Q6IQ39', 'Q8IVH7', 'Q8IVH8', 'Q9UDM5', 'Q9Y6R5']",specific
CHEMBL576982,CHEMBL6166,"['E7ESS2', 'O75172', 'O95819', 'Q9NST7']",specific
CHEMBL576982,CHEMBL4852,"['A0A0A0MQR1', 'Q8IYF6', 'Q9Y4K4']",specific
CHEMBL576982,CHEMBL2208,"['P49137', 'Q5SY30', 'Q5SY41', 'Q8IYD6']",specific
CHEMBL576982,CHEMBL3094,"['B3KVA5', 'O60491', 'Q86X46', 'Q8IW41', 'Q9BVX9', 'Q9UG86']",specific
CHEMBL576982,CHEMBL5940,"['D3DTB0', 'D3DTB1', 'Q2HIY1', 'Q5VTF9', 'Q5VTG0', 'Q96SW9', 'Q9P0L2', 'Q9P251']",specific
CHEMBL576982,CHEMBL3831,"['Q15449', 'Q15524', 'Q5XGA3', 'Q68A18', 'Q7KZI7', 'Q96HB3', 'Q96RG0']",specific
CHEMBL576982,CHEMBL5600,"['A0A0A0MQR8', 'A0A0A0MST9', 'A0A0A0MT23', 'O60219', 'P27448', 'Q86TT8', 'Q8TB41', 'Q8WX83', 'Q96RG1', 'Q9UMY9', 'Q9UN34']",specific
CHEMBL576982,CHEMBL5754,"['Q8NG37', 'Q96JG7', 'Q96L34', 'Q96SQ2', 'Q9BYD8']",specific
CHEMBL576982,CHEMBL1163128,"['O00114', 'Q8N6X0', 'Q9Y2H9']",specific
CHEMBL576982,CHEMBL3587,['Q02750'],specific
CHEMBL576982,CHEMBL2964,['P36507'],specific
CHEMBL576982,CHEMBL2109,"['B3KSK7', 'P46734', 'Q99441', 'Q9UE71', 'Q9UE72']",specific
CHEMBL576982,CHEMBL2897,"['B2R7N7', 'B3KYB2', 'D3DTS5', 'P45985', 'Q5U0B8', 'Q6FHX4', 'Q6P9H2', 'Q6PIE6']",specific
CHEMBL576982,CHEMBL2171,['P52564'],specific
CHEMBL576982,CHEMBL4578,"['A6P3A7', 'A6P3A8', 'B1AMQ6', 'B7Z1E6', 'B7Z5M5', 'B7Z6Q7', 'B7Z6R8', 'B7Z6Y0', 'B7Z7Q1', 'D3DRP8', 'F5H0Y0', 'F5H2R4', 'F5H689', 'Q14680', 'Q7L3C3']",specific
CHEMBL576982,CHEMBL5331,"['Q12866', 'Q9HBB4']",specific
CHEMBL576982,CHEMBL3717,"['A1L467', 'B5A932', 'E7EQ94', 'O60366', 'P08581', 'Q12875', 'Q9UDX7', 'Q9UPL8']",specific
CHEMBL576982,CHEMBL5518,"['D3DTK3', 'D3DTK4', 'Q5U8Z0', 'Q8N4C8', 'Q9P1X1', 'Q9P2R8']",specific
CHEMBL576982,CHEMBL4718,"['D3DQ20', 'D3DQ21', 'O00312', 'Q5TC06', 'Q5TC07', 'Q6V0N6', 'Q9BUB5']",specific
CHEMBL576982,CHEMBL4204,"['Q6GPI3', 'Q9HBH8', 'Q9HBH9', 'Q9UHR0', 'Q9Y2N6']",specific
CHEMBL576982,CHEMBL2428,"['B4DUE3', 'D3DN97', 'O95796', 'O95797', 'O95798', 'O95799', 'Q14844', 'Q15746', 'Q16794', 'Q17S15', 'Q3ZCP9', 'Q5MY99', 'Q5MYA0', 'Q6P2N0', 'Q7Z4J0', 'Q9C0L5', 'Q9UBG5', 'Q9UBY6', 'Q9UIT9']",specific
CHEMBL576982,CHEMBL2872,"['A3KN85', 'P80192', 'Q0D2G7', 'Q6EH31', 'Q9H2N5']",specific
CHEMBL576982,CHEMBL2873,"['Q02779', 'Q12761', 'Q14871']",specific
CHEMBL576982,CHEMBL2708,"['B4DS76', 'Q16584', 'Q53H00', 'Q59F06', 'Q6P2G4']",specific
CHEMBL576982,CHEMBL4516,"['O75039', 'Q59GZ1', 'Q5H9N9', 'Q5T797', 'Q5VT25', 'Q5VT26', 'Q5VT27', 'Q86XX2', 'Q86XX3', 'Q99646']",specific
CHEMBL576982,CHEMBL5052,"['A9JR72', 'Q2L7A5', 'Q86TJ1', 'Q9ULU5', 'Q9Y5S2']",specific
CHEMBL576982,CHEMBL4598,"['B2RCR8', 'Q13043', 'Q15802', 'Q4G156', 'Q5H982', 'Q6PD60', 'Q9BR32', 'Q9NTZ4']",specific
CHEMBL576982,CHEMBL2689,"['A0A087WZG2', 'B5A944', 'B5A945', 'B5A946', 'B5A947', 'Q04912']",specific
CHEMBL576982,CHEMBL4708,"['A8K722', 'B3KYA7', 'Q13188', 'Q15445', 'Q15801', 'Q96FM6']",specific
CHEMBL576982,CHEMBL5082,"['O14840', 'Q5JV92', 'Q9Y6E0']",specific
CHEMBL576982,CHEMBL5941,"['B2RAU2', 'Q3ZB77', 'Q8NC04', 'Q9BXC3', 'Q9BXC4', 'Q9P289']",specific
CHEMBL576982,CHEMBL5684,"['O15146', 'Q32MJ8', 'Q32MJ9', 'Q5VZW7', 'Q5VZW8']",specific
CHEMBL576982,CHEMBL2777,"['Q569L1', 'Q96I84', 'Q9H1R3']",specific
CHEMBL576982,CHEMBL5546,"['Q4G0X2', 'Q5VZ28', 'Q8NEV4', 'Q8WX17', 'Q9NYS8']",specific
CHEMBL576982,CHEMBL5654,"['B8ZZR2', 'Q53QE1', 'Q53T08', 'Q8IX64', 'Q8IX65', 'Q8IX66', 'Q8IX67', 'Q8IX68', 'Q8WXR4', 'Q96N94']",specific
CHEMBL576982,CHEMBL1075155,"['Q15208', 'Q503A1']",specific
CHEMBL576982,CHEMBL4851,"['A8K4U0', 'B4E3J8', 'Q8TBX7', 'Q9Y2H1']",specific
CHEMBL576982,CHEMBL5855,"['G5E9Z3', 'Q05DG5', 'Q14CB7', 'Q5H9T1', 'Q6PIB8', 'Q96PY6', 'Q96SS2', 'Q9H6P7', 'Q9Y594']",specific
CHEMBL576982,CHEMBL3835,"['P51955', 'Q53FD6', 'Q5I1Z9', 'Q5VXZ1', 'Q6NZX8', 'Q7Z634', 'Q86XH2', 'Q96QN9']",specific
CHEMBL576982,CHEMBL5044,"['Q5TAP5', 'Q6P3R8']",specific
CHEMBL576982,CHEMBL4309,"['B7Z2D9', 'Q5TBG3', 'Q5TBG9', 'Q6FG86', 'Q6IAR3', 'Q96E83', 'Q9HC98', 'Q9ULX2']",specific
CHEMBL576982,CHEMBL4849,"['A6NGT8', 'Q8TDX7']",specific
CHEMBL576982,CHEMBL5257,"['Q52LK6', 'Q8NCN0', 'Q8TCY4', 'Q8TD19', 'Q9UPI4', 'Q9Y6S4', 'Q9Y6S5', 'Q9Y6S6']",specific
CHEMBL576982,CHEMBL3542,"['B3KVM1', 'Q8IY84']",specific
CHEMBL576982,CHEMBL5364,"['B2RCX1', 'Q2PNI9', 'Q6P2A3', 'Q9UBE8']",specific
CHEMBL576982,CHEMBL1163104,"['O95747', 'Q3LR53', 'Q7Z501', 'Q9UPQ1']",specific
CHEMBL576982,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",specific
CHEMBL576982,CHEMBL3961,"['A8K730', 'B0LPG1', 'B7Z630', 'E7ETQ1', 'L7RT27', 'O00284', 'O15472', 'Q15759', 'Q2XNF2']",specific
CHEMBL576982,CHEMBL2939,"['O14739', 'O15124', 'O15264', 'Q5U4A5', 'Q6FI46', 'Q9UNU0']",specific
CHEMBL576982,CHEMBL4674,"['P53778', 'Q14260', 'Q6IC53', 'Q99588', 'Q99672']",specific
CHEMBL576982,CHEMBL4600,"['O75561', 'Q13153', 'Q13567', 'Q32M53', 'Q32M54', 'Q86W79']",specific
CHEMBL576982,CHEMBL4487,"['Q13154', 'Q13177', 'Q6ISC3']",specific
CHEMBL576982,CHEMBL2999,"['A8K389', 'B1GX77', 'B1GX78', 'B1GX79', 'O75914', 'Q5JWX1', 'Q5JWX2', 'Q7Z2D6', 'Q7Z2E4', 'Q7Z3Z8', 'Q8WWK5', 'Q8WX23', 'Q9P0J8']",specific
CHEMBL576982,CHEMBL4482,"['B4DGG6', 'O96013', 'Q8N4E1', 'Q8NCH5', 'Q8NDE3', 'Q9BU33', 'Q9ULS8']",specific
CHEMBL576982,CHEMBL4311,"['A8K2G2', 'B3KYB0', 'G5E9R2', 'Q9NQU5']",specific
CHEMBL576982,CHEMBL4524,"['A8K5T6', 'D3DW14', 'Q5W115', 'Q8TB93', 'Q9BX09', 'Q9P286', 'Q9ULF6']",specific
CHEMBL576982,CHEMBL4597,"['A8K280', 'B7Z7C8', 'J3KN74', 'J3KQP7', 'Q00536']",specific
CHEMBL576982,CHEMBL5790,"['A8K1U6', 'B2RCQ2', 'Q00537', 'Q8NEB8']",specific
CHEMBL576982,CHEMBL5316,"['Q07002', 'Q5VXQ2', 'Q6V3A2', 'Q6V3A3', 'Q96F90']",specific
CHEMBL576982,CHEMBL2534,"['H0Y4Z0', 'O15530', 'Q59EH6', 'Q6FI20', 'Q8IV52', 'Q9BRD5']",specific
CHEMBL576982,CHEMBL5856,"['A8K8R9', 'B8ZZX0', 'C9J1N8', 'C9K003', 'F8W6H8', 'Q4ZG86', 'Q53TV1', 'Q6ZMR9', 'Q8IUP1', 'Q96Q40']",specific
CHEMBL576982,CHEMBL6162,"['A4D1E6', 'A6NK51', 'A8WFP6', 'B4DHG5', 'B4DNM2', 'O94921', 'Q75N06', 'Q75N22', 'Q8N764', 'Q9H3D7', 'Q9UDR0']",specific
CHEMBL576982,CHEMBL4004,"['B7Z1D0', 'F5H2S1', 'Q16816', 'Q75LP5']",specific
CHEMBL576982,CHEMBL2349,"['A8K0C7', 'B4DEB7', 'E9PEU3', 'P11800', 'P15735']",specific
CHEMBL576982,CHEMBL5554,"['O00750', 'O95666', 'Q5SW99']",specific
CHEMBL576982,CHEMBL1163120,"['A1L3U0', 'O75747']",specific
CHEMBL576982,CHEMBL4005,"['P42336', 'Q14CW1', 'Q99762']",specific
CHEMBL576982,CHEMBL613859,no_uni_id!,specific
CHEMBL576982,CHEMBL3830,"['Q2M2I8', 'Q4ZFZ3', 'Q53RX6', 'Q9UPV4']",specific
CHEMBL576982,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",specific
CHEMBL576982,CHEMBL4014,"['A0M8X0', 'B7UEF2', 'B7UEF3', 'B7UEF4', 'B7UEF5', 'P42684', 'Q5T0X6', 'Q5W0C5', 'Q6NZY6', 'Q7Z301']",specific
CHEMBL576982,CHEMBL5903,['Q04771'],specific
CHEMBL576982,CHEMBL5310,"['B7Z5L8', 'B7Z5W5', 'P36896', 'Q15479', 'Q15480', 'Q15481', 'Q15482']",specific
CHEMBL576982,CHEMBL5616,"['B2RAB8', 'B4DWQ2', 'D3DP85', 'P27037', 'Q53TH4', 'Q6NWV2', 'Q92474']",specific
CHEMBL576982,CHEMBL5466,"['Q13705', 'Q4VAV0']",specific
CHEMBL576982,CHEMBL5311,"['A6NGA8', 'P37023']",specific
CHEMBL576982,CHEMBL5550,"['Q5T7A5', 'Q63HK0', 'Q8NCJ6', 'Q8NI60', 'Q9HBQ1', 'Q9NQ67']",specific
CHEMBL576982,CHEMBL5753,"['Q8TAJ1', 'Q96D53', 'Q9HA52']",specific
CHEMBL576982,CHEMBL4282,"['B2RAM5', 'B7Z5R1', 'P31749', 'Q9BWB6']",specific
CHEMBL576982,CHEMBL2431,"['B2RBD8', 'P31751', 'Q05BV0', 'Q0VAN0', 'Q0VAN1', 'Q68GC0']",specific
CHEMBL576982,CHEMBL4816,"['Q0VAA6', 'Q5VTI1', 'Q5VTI2', 'Q96QV3', 'Q9UFP5', 'Q9Y243']",specific
CHEMBL576982,CHEMBL4247,"['A6P4T4', 'A6P4V4', 'Q4ZFX9', 'Q53QQ6', 'Q53RZ4', 'Q59FI3', 'Q9UM73', 'Q9Y4K6']",specific
CHEMBL576982,CHEMBL4045,"['A8MTQ6', 'B2R7E1', 'O00286', 'Q13131', 'Q5D0E1', 'Q86VS1', 'Q9UNQ4']",specific
CHEMBL576982,CHEMBL2116,"['P54646', 'Q9H1E8', 'Q9UD43']",specific
CHEMBL576982,CHEMBL5547,['Q8NFD2'],specific
CHEMBL576982,CHEMBL5784,"['A7MD39', 'O60285', 'Q96KA8']",specific
CHEMBL576982,CHEMBL5285,"['A6NIA0', 'B4DGB2', 'Q5THN3', 'Q99461', 'Q99683']",specific
CHEMBL576982,CHEMBL1163123,"['A2ACE8', 'A2VDG4', 'A2VDG5', 'O95382', 'Q59HF4', 'Q5SSD4', 'Q75PK3', 'Q96B75']",specific
CHEMBL576982,CHEMBL4722,"['E1P5F9', 'O14965', 'O60445', 'O75873', 'Q9BQD6', 'Q9UPG5']",specific
CHEMBL576982,CHEMBL2185,"['B4DNM4', 'C7G533', 'C7G534', 'C7G535', 'D3DTR4', 'J9JID1', 'O14630', 'O60446', 'O95083', 'Q96DV5', 'Q96GD4', 'Q9UQ46']",specific
CHEMBL576982,CHEMBL3935,"['O60681', 'O75442', 'Q6AZY8', 'Q6DLZ0', 'Q9UPK5', 'Q9UQB9']",specific
CHEMBL576982,CHEMBL4895,"['P30530', 'Q8N5L2', 'Q9UD27']",specific
CHEMBL576982,CHEMBL4522,"['O94791', 'Q4W5H2', 'Q8IYF2', 'Q8N2G7', 'Q8NHG9', 'Q9NSY1', 'Q9NTG8']",specific
CHEMBL576982,CHEMBL2250,"['P51451', 'Q16291', 'Q96IN1']",specific
CHEMBL576982,CHEMBL5275,"['A8K6U9', 'P36894', 'Q8NEN8']",specific
CHEMBL576982,CHEMBL5476,"['B2R953', 'B4DSV1', 'O00238', 'P78366']",specific
CHEMBL576982,CHEMBL5467,"['Q13161', 'Q13873', 'Q16569', 'Q4ZG08', 'Q53SA5', 'Q585T8']",specific
CHEMBL576982,CHEMBL3834,"['A6NIH9', 'O60564', 'P51813', 'Q12871']",specific
CHEMBL576982,CHEMBL5145,"['A4D1T4', 'B6HY61', 'B6HY62', 'B6HY63', 'B6HY64', 'B6HY65', 'B6HY66', 'P15056', 'Q13878', 'Q3MIN6', 'Q9UDP8', 'Q9Y6T3']",specific
CHEMBL576982,CHEMBL4601,"['B2RCR3', 'B4DW46', 'Q13882', 'Q58F01']",specific
CHEMBL576982,CHEMBL5650,"['F1DG44', 'Q5J5B5', 'Q8NDD0', 'Q8NDR4', 'Q8TDC2', 'Q8TDC3', 'Q96AV4', 'Q96JL4']",specific
CHEMBL576982,CHEMBL4574,"['B3KVE9', 'E9PLM7', 'O60843', 'O95099', 'Q5J5B4', 'Q6ZMQ4', 'Q8IWQ3', 'Q8TB60']",specific
CHEMBL576982,CHEMBL5251,"['B2RAW1', 'Q06187', 'Q32ML5']",specific
CHEMBL576982,CHEMBL2493,"['Q14012', 'Q3KPF6']",specific
CHEMBL576982,CHEMBL5073,"['B0YIY0', 'Q8IU85', 'Q9HD31']",specific
CHEMBL576982,CHEMBL3829,"['A0A0A0MS52', 'A0A0A0MT11', 'O00561', 'O15378', 'Q13279', 'Q13282', 'Q13555', 'Q13556', 'Q5SQZ3', 'Q5SQZ4', 'Q5SWX4', 'Q7KYX5', 'Q8N4I3', 'Q8NIA4']",specific
CHEMBL576982,CHEMBL4147,"['Q9UL21', 'Q9UQM7', 'Q9Y2H4', 'Q9Y352']",specific
CHEMBL576982,CHEMBL4121,"['A4D2K0', 'A4D2K1', 'A4D2K2', 'A4D2K3', 'A4D2K4', 'A4D2K5', 'A4D2K6', 'O95437', 'O95438', 'O95599', 'Q13554', 'Q9UGH7', 'Q9UGH8', 'Q9UGH9', 'Q9UNX0', 'Q9UNX7', 'Q9UP00', 'Q9Y5N4', 'Q9Y6F4']",specific
CHEMBL576982,CHEMBL2801,"['A8MVS8', 'Q13557', 'Q52PK4', 'Q59G21', 'Q8N553', 'Q9UGH6', 'Q9UQE9']",specific
CHEMBL576982,CHEMBL2494,"['D3DSZ7', 'Q16566']",specific
CHEMBL576982,CHEMBL5256,"['Q8N5S9', 'Q9BQH3']",specific
CHEMBL576982,CHEMBL5284,"['A8K7Q7', 'O94883', 'Q8IUG2', 'Q8IUG3', 'Q8N3I4', 'Q8WY03', 'Q8WY04', 'Q8WY05', 'Q8WY06', 'Q96RP1', 'Q96RP2', 'Q96RR3', 'Q96RR4', 'Q9BWE9', 'Q9UER3', 'Q9UES2', 'Q9Y5N2']",specific
CHEMBL576982,CHEMBL5808,"['B7ZVY7', 'J3KTL7', 'J3QR29', 'J3QR44', 'O95265', 'P21127', 'Q12817', 'Q12818', 'Q12819', 'Q12820', 'Q12822', 'Q8N530', 'Q9NZS5', 'Q9UBJ0', 'Q9UBQ1', 'Q9UBR0', 'Q9UNY2', 'Q9UP57', 'Q9UP58', 'Q9UP59']",specific
CHEMBL576982,CHEMBL5416,"['O95227', 'O95228', 'O96012', 'Q12821', 'Q12853', 'Q12854', 'Q2TAJ0', 'Q5QPR0', 'Q5QPR1', 'Q5QPR2', 'Q9UBC4', 'Q9UBI3', 'Q9UEI1', 'Q9UEI2', 'Q9UP53', 'Q9UP54', 'Q9UP55', 'Q9UP56', 'Q9UQ86', 'Q9UQ87', 'Q9UQ88', 'Q9UQ89']",specific
CHEMBL576982,CHEMBL6002,"['Q5JQZ7', 'Q5JR00', 'Q8TC78', 'Q9BWU1', 'Q9UPX2']",specific
CHEMBL576982,CHEMBL301,"['A8K7C6', 'O75100', 'P24941']",specific
CHEMBL576982,CHEMBL4442,['Q00526'],specific
CHEMBL576982,CHEMBL4036,"['A1XKG3', 'Q00535']",specific
CHEMBL576982,CHEMBL3055,"['P50613', 'Q9BS60', 'Q9UE19']",specific
CHEMBL576982,CHEMBL5719,"['P49336', 'Q5VUF3', 'Q6ISB5']",specific
CHEMBL576982,CHEMBL3116,"['P50750', 'Q5JU24', 'Q5JU25', 'Q5U006', 'Q96TF1']",specific
CHEMBL576982,CHEMBL5728,"['B2R695', 'Q92772']",specific
CHEMBL576982,CHEMBL1163117,"['D3DQA0', 'D3DQA1', 'Q8IVW4', 'Q9P114']",specific
CHEMBL576982,CHEMBL1163112,"['G9B9X4', 'O76039', 'Q14198', 'Q5H985', 'Q8IYC7', 'Q9UJL6']",specific
CHEMBL576982,CHEMBL4630,"['A8K934', 'B4DDD0', 'B4DSK3', 'B5BTY6', 'F5H7S4', 'H2BI51', 'O14757']",specific
CHEMBL576982,CHEMBL2527,"['A8K3Y9', 'B7ZBF3', 'B7ZBF4', 'B7ZBF5', 'O96017', 'Q6QA03', 'Q6QA04', 'Q6QA05', 'Q6QA06', 'Q6QA07', 'Q6QA08', 'Q6QA10', 'Q6QA11', 'Q6QA12', 'Q6QA13', 'Q9HBS5', 'Q9HCQ8', 'Q9UGF0', 'Q9UGF1']",specific
CHEMBL576982,CHEMBL5579,"['O14578', 'Q2M5E1', 'Q6XUH8', 'Q86UQ9', 'Q9UPZ7']",specific
CHEMBL576982,CHEMBL4224,"['B4DFW7', 'P49759', 'Q0P694', 'Q8N5V8']",specific
CHEMBL576982,CHEMBL4225,"['B1AVS9', 'B5MBX6', 'P49760', 'Q96CQ0']",specific
CHEMBL576982,CHEMBL4226,"['D3DW59', 'P49761', 'Q53Y48', 'Q9BRS3', 'Q9BUJ7']",specific
CHEMBL576982,CHEMBL4203,['Q9HAZ1'],specific
CHEMBL576982,CHEMBL2634,"['P41240', 'Q2M3N2', 'Q6FGZ6']",specific
CHEMBL576982,CHEMBL2793,"['D3DQG0', 'D3DQG1', 'P48729', 'Q4JJA0', 'Q5U046', 'Q5U047', 'Q6FGA2', 'Q71TU5', 'Q96HD2', 'Q9UDK3']",specific
CHEMBL576982,CHEMBL2828,"['A2I2P2', 'P48730', 'Q96KZ6', 'Q9BTN5']",specific
CHEMBL576982,CHEMBL4937,['P49674'],specific
CHEMBL576982,CHEMBL2426,"['Q5JPH1', 'Q96AE9', 'Q9HCP0', 'Q9HCP1']",specific
CHEMBL576982,CHEMBL2543,"['B5BU42', 'O00704', 'P78368', 'Q8WUB1']",specific
CHEMBL576982,CHEMBL5084,"['A8K040', 'B4DSH2', 'B7Z9Q4', 'E7EVD0', 'Q86WZ7', 'Q9Y6M3', 'Q9Y6M4']",specific
CHEMBL576982,CHEMBL3629,"['B4DYS6', 'D3DVV8', 'P19138', 'P20426', 'P68400', 'Q14013', 'Q5U065']",specific
CHEMBL576982,CHEMBL4070,['P19784'],specific
CHEMBL576982,CHEMBL4175,"['B3KNZ9', 'P42679', 'Q9NST8']",specific
CHEMBL576982,CHEMBL2558,"['B7ZLD2', 'B7ZLE7', 'P53355', 'Q14CQ7', 'Q1W5W0', 'Q68CP8', 'Q6ZRZ3', 'Q9BTL8']",specific
CHEMBL576982,CHEMBL3123,"['E9JGM7', 'O75892', 'Q24JS1', 'Q9UIK4']",specific
CHEMBL576982,CHEMBL2468,"['A0AVN4', 'B3KQE2', 'O43293', 'Q05JY4']",specific
CHEMBL576982,CHEMBL5683,"['B7Z3E9', 'O15075', 'Q5VZY8', 'Q5VZZ0', 'Q5VZZ1']",specific
CHEMBL576982,CHEMBL5519,"['C9J5Q9', 'Q59GC8', 'Q8N399', 'Q8N568']",specific
CHEMBL576982,CHEMBL6123,['Q9C098'],specific
CHEMBL576982,CHEMBL5122,"['Q16832', 'Q7Z730']",specific
CHEMBL576982,CHEMBL5671,"['P15803', 'P80370', 'Q96DW5']",specific
CHEMBL576982,CHEMBL5320,"['E5KR08', 'Q09013', 'Q16205', 'Q6P5Z6']",specific
CHEMBL576982,CHEMBL5615,"['O00565', 'Q6DT37']",specific
CHEMBL576982,CHEMBL4525,"['A4D1V6', 'Q8IVC8', 'Q9UEE5']",specific
CHEMBL576982,CHEMBL3980,['O94768'],specific
CHEMBL576982,CHEMBL2292,"['O60769', 'Q13627', 'Q92582', 'Q92810', 'Q9UNM5']",specific
CHEMBL576982,CHEMBL5543,"['O75258', 'O75788', 'O75789', 'Q9Y463']",specific
CHEMBL576982,CHEMBL4376,"['B2R9V9', 'Q92630', 'Q9BRB5']",specific
CHEMBL576982,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",specific
CHEMBL576982,CHEMBL612545,no_uni_id!,specific
CHEMBL576982,CHEMBL5810,"['A1L3V3', 'B5A966', 'B5A967', 'P21709', 'Q15405']",specific
CHEMBL576982,CHEMBL2068,"['B5A968', 'P29317', 'Q8N3Z2']",specific
CHEMBL576982,CHEMBL4954,"['P29320', 'Q9H2V3', 'Q9H2V4']",specific
CHEMBL576982,CHEMBL3988,"['A8K2P1', 'B2R601', 'B7Z6Q8', 'P54764', 'Q2M380']",specific
CHEMBL576982,CHEMBL3987,"['P54756', 'Q7Z3F2']",specific
CHEMBL576982,CHEMBL4526,"['D6RAL5', 'Q9UF33']",specific
CHEMBL576982,CHEMBL4602,"['A0AUX7', 'B2R8W1', 'B7ZLJ9', 'B7ZLK0', 'Q15375', 'Q59G40', 'Q5VTU0', 'Q8N368', 'Q9H124']",specific
CHEMBL576982,CHEMBL4134,"['P29322', 'Q6IN80', 'Q8IUX6', 'Q9NUA9', 'Q9P269']",specific
CHEMBL576982,CHEMBL5072,"['A8K593', 'B3KTB2', 'B5A969', 'O43569', 'O95142', 'O95143', 'P54762', 'Q0VG87']",specific
CHEMBL576982,CHEMBL3290,"['O43477', 'P29323', 'Q5T0U6', 'Q5T0U7', 'Q5T0U8']",specific
CHEMBL576982,CHEMBL4901,"['P54753', 'Q7Z740']",specific
CHEMBL576982,CHEMBL5147,"['B5A970', 'B5A971', 'B5A972', 'P54760', 'Q7Z635', 'Q9BTA5', 'Q9BXP0']",specific
CHEMBL576982,CHEMBL5836,"['A4D2I7', 'A8CDT5', 'D3DXD3', 'O15197', 'Q2TB23', 'Q2TB24']",specific
